country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,personal_income,business_expenses,business_turnover,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender,profit_margin,expense_ratio,age_per_year_business,Target,ID
1.0,35.0,1.0,1.0,3.0,1.0,2.0,2000.0,5000.0,6000.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,3.0,4.0,0.16666666666666666,2.5,17.5,Low,ID_ZWTY25
1.0,50.0,2.0,1.0,1.0,0.0,0.0,97.0,2000.0,13000.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,4.0,0.8461538461538461,20.61855670103093,12.5,Low,ID_OYHDOW
0.0,43.0,2.0,1.0,1.0,2.0,2.0,2500.0,48000.0,72000.0,8.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,0.3333333333333333,19.2,5.375,Medium,ID_PLBBB0
0.0,33.0,2.0,2.0,1.0,1.0,1.0,2600.0,5000.0,8000.0,5.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,4.0,3.0,2.0,1.0,3.0,3.0,0.375,1.9230769230769231,6.6,Low,ID_8UE1MY
3.0,29.0,2.0,1.0,0.0,1.0,2.0,3500.0,1920.0,4200.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.5428571428571428,0.5485714285714286,14.5,Low,ID_G0AHWT
2.0,21.0,0.0,1.0,1.0,1.0,1.0,900000.0,20000.0,30000.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,0.3333333333333333,0.022222222222222223,8.2,Low,ID_46OOJJ
0.0,34.0,2.0,2.0,1.0,2.0,1.0,1500.0,1500.0,5000.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,4.0,0.0,2.0,3.0,1.0,1.0,5.0,2.0,4.0,0.0,2.0,3.0,1.0,1.0,5.0,3.0,0.7,1.0,6.8,High,ID_6N6975
3.0,37.0,2.0,1.0,1.0,2.0,2.0,400.0,5000.0,5000.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,12.5,7.4,Medium,ID_OQUC0V
3.0,36.0,1.0,1.0,1.0,1.0,2.0,100.0,780.0,1200.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,0.35,7.8,18.0,Low,ID_THVYTG
1.0,45.0,1.0,1.0,3.0,1.0,0.0,500.0,6000.0,500.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,-11.0,12.0,45.0,Medium,ID_QAW4TE
0.0,37.0,2.0,1.0,1.0,2.0,2.0,200.0,800.0,1200.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,4.0,3.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,8.0,3.0,2.0,1.0,3.0,2.0,0.3333333333333333,4.0,9.25,Low,ID_B4IBHI
0.0,40.0,1.0,1.0,1.0,1.0,1.0,2500.0,4000.0,1000.0,5.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,8.0,3.0,2.0,1.0,3.0,3.0,-3.0,1.6,8.0,Low,ID_OQ7QH9
2.0,31.0,0.0,2.0,1.0,0.0,2.0,15000.0,9500.0,5000.0,8.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,-0.9,0.6333333333333333,3.875,Low,ID_OKDZGE
0.0,34.0,2.0,2.0,1.0,2.0,2.0,3000.0,500.0,5000.0,10.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,4.0,3.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,11.0,3.0,2.0,1.0,3.0,3.0,0.9,0.16666666666666666,3.4,Low,ID_2QLGDV
0.0,48.0,2.0,1.0,1.0,1.0,2.0,2600.0,3000.0,8000.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,4.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,0.625,1.1538461538461537,48.0,Medium,ID_L3RFJL
2.0,40.0,1.0,1.0,3.0,1.0,2.0,2300000.0,200000.0,12000000.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,0.9833333333333333,0.08695652173913043,8.0,Low,ID_F9TXMJ
1.0,43.0,1.0,1.0,1.0,0.0,2.0,3500.0,1000.0,400.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,-1.5,0.2857142857142857,21.5,Low,ID_5TBDJG
3.0,50.0,2.0,2.0,0.0,1.0,1.0,300.0,1800.0,3600.0,17.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.5,6.0,2.9411764705882355,Low,ID_NUP782
0.0,46.0,1.0,1.0,1.0,1.0,2.0,5000.0,30000.0,120000.0,7.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,5.0,3.0,1.0,1.0,5.0,5.0,0.75,6.0,6.571428571428571,Medium,ID_KH5840
1.0,36.0,2.0,1.0,1.0,1.0,2.0,6000.0,1000.0,1600.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,2.0,3.0,0.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,0.0,3.0,4.0,0.375,0.16666666666666666,18.0,Low,ID_K711UZ
2.0,23.0,0.0,2.0,1.0,0.0,2.0,150000.0,1100000.0,2300000.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,0.5217391304347826,7.333333333333333,23.0,Low,ID_LFVA6A
2.0,34.0,0.0,1.0,1.0,0.0,0.0,50000.0,109000.0,30000.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,-2.6333333333333333,2.18,5.666666666666667,Low,ID_OLAFSJ
2.0,38.0,2.0,1.0,1.0,1.0,1.0,450000.0,50000.0,450000.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.8888888888888888,0.1111111111111111,8.2,Low,ID_IM2L18
3.0,38.0,2.0,1.0,1.0,1.0,1.0,300.0,43200.0,57600.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,0.25,144.0,8.2,Medium,ID_98CXGP
3.0,35.0,1.0,1.0,1.0,1.0,2.0,50.0,3600.0,5400.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,6.0,3.0,2.0,1.0,3.0,3.0,0.3333333333333333,72.0,17.5,Low,ID_1MQP8E
0.0,56.0,2.0,2.0,1.0,2.0,2.0,1500.0,1500.0,5000.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,0.7,1.0,18.666666666666668,Low,ID_AV917R
2.0,72.0,0.0,2.0,1.0,1.0,2.0,10000.0,84000.0,300000.0,32.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.72,8.4,2.25,Low,ID_3OBKJQ
3.0,30.0,2.0,1.0,1.0,0.0,2.0,50.0,2400.0,3600.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,1.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.3333333333333333,48.0,7.5,Low,ID_NYWBTF
3.0,54.0,2.0,2.0,1.0,1.0,2.0,50.0,1560.0,720.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,-1.1666666666666667,31.2,8.2,Low,ID_7DIVZG
0.0,47.0,2.0,1.0,1.0,2.0,2.0,1500.0,2000.0,7500.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,3.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,10.0,3.0,2.0,1.0,3.0,3.0,0.7333333333333333,1.3333333333333333,47.0,Medium,ID_BEO4EU
2.0,62.0,1.0,2.0,1.0,1.0,2.0,2240000.0,400000.0,26880000.0,9.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.9851190476190477,0.17857142857142858,6.888888888888889,High,ID_BL4OTP
3.0,53.0,2.0,2.0,0.0,0.0,0.0,40.0,240.0,480.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,10.0,3.0,2.0,1.0,3.0,3.0,0.5,6.0,8.2,Low,ID_R3BFKB
0.0,37.0,1.0,1.0,3.0,1.0,1.0,8000.0,5000.0,50000.0,13.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,3.0,2.0,1.0,3.0,3.0,0.9,0.625,2.8461538461538463,Low,ID_H6T1NT
1.0,34.0,2.0,1.0,1.0,0.0,0.0,1500.0,800.0,500.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,4.0,-0.6,0.5333333333333333,8.2,Low,ID_QTAYBG
3.0,40.0,2.0,1.0,1.0,1.0,2.0,720.0,3000.0,6000.0,11.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.5,1.2857142857142858,3.6363636363636362,Low,ID_5K9IT5
3.0,47.0,2.0,1.0,1.0,1.0,2.0,50.0,1440.0,2400.0,20.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,3.0,3.0,0.4,28.8,2.35,Medium,ID_6DTVLD
3.0,28.0,2.0,2.0,1.0,0.0,0.0,150.0,720.0,1800.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,0.6,4.8,7.0,Low,ID_LXMV2Z
3.0,40.0,1.0,0.0,1.0,0.0,0.0,20.0,168.0,240.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,3.0,3.0,0.3,8.4,8.2,Low,ID_JO7C5Q
2.0,27.0,2.0,1.0,1.0,1.0,2.0,500000.0,250000.0,360000.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.3055555555555556,0.5,13.5,Medium,ID_6JNSCZ
1.0,58.0,2.0,1.0,1.0,2.0,2.0,2000.0,1200.0,5000.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,0.76,0.6,8.2,Low,ID_RBRXDY
3.0,61.0,2.0,2.0,0.0,0.0,0.0,2000.0,3000.0,6000.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,0.5,1.2857142857142858,61.0,Low,ID_MHCBEO
2.0,41.0,1.0,2.0,1.0,0.0,2.0,800000.0,400000.0,9550000.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.9581151832460733,0.5,13.666666666666666,Low,ID_8KPQPJ
2.0,23.0,1.0,2.0,1.0,2.0,2.0,400000.0,480000.0,5200000.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,0.9076923076923077,1.2,23.0,Low,ID_I5B9OI
1.0,93.0,2.0,1.0,1.0,2.0,2.0,3900.0,1500.0,2000.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,4.0,4.0,0.25,0.38461538461538464,31.0,Low,ID_87M5C6
2.0,38.0,0.0,1.0,3.0,1.0,2.0,100000.0,400000.0,4000000.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.9,4.0,9.5,Medium,ID_SPI0VP
0.0,42.0,2.0,1.0,1.0,1.0,2.0,2500.0,5000.0,350000.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,0.9857142857142858,2.0,8.4,Medium,ID_D32LX2
0.0,46.0,2.0,2.0,1.0,2.0,2.0,15000.0,1500.0,6000.0,13.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,4.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.75,0.1,3.5384615384615383,Low,ID_MPQ0HZ
0.0,32.0,1.0,2.0,1.0,2.0,1.0,2500.0,4000.0,14000.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,4.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,6.0,3.0,1.0,1.0,3.0,5.0,0.7142857142857143,1.6,32.0,Medium,ID_JB4HLL
3.0,18.0,2.0,1.0,3.0,1.0,1.0,2000.0,3000.0,6000.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,1.0,3.0,3.0,0.5,1.2857142857142858,8.2,Medium,ID_VZLSG5
0.0,41.0,2.0,1.0,1.0,2.0,2.0,800.0,300.0,800.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,9.0,3.0,1.0,1.0,3.0,3.0,0.625,0.375,20.5,Medium,ID_ZEEDHH
0.0,38.0,2.0,1.0,1.0,1.0,2.0,8000.0,12000.0,19200.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,11.0,3.0,2.0,1.0,3.0,3.0,0.375,1.5,8.2,Low,ID_3XUXNB
2.0,36.0,2.0,1.0,1.0,1.0,1.0,560000.0,400000.0,6720000.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,0.9404761904761905,0.7142857142857143,5.142857142857143,Medium,ID_03DAZ3
0.0,52.0,2.0,1.0,1.0,1.0,2.0,3000.0,1700.0,3000.0,3.0,2.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,7.0,3.0,1.0,1.0,3.0,3.0,0.43333333333333335,0.5666666666666667,17.333333333333332,Medium,ID_8TIR0P
2.0,32.0,0.0,1.0,1.0,0.0,0.0,35000.0,108000.0,20000.0,11.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,-4.4,3.085714285714286,2.909090909090909,Low,ID_JAV6NI
0.0,44.0,1.0,2.0,1.0,2.0,2.0,4400.0,380.0,1100.0,10.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,6.0,3.0,1.0,1.0,3.0,3.0,0.6545454545454545,0.08636363636363636,4.4,Medium,ID_BEC41R
2.0,36.0,0.0,2.0,1.0,1.0,2.0,210000.0,20000.0,5000000.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.996,0.09523809523809523,18.0,Low,ID_1N97NF
2.0,32.0,1.0,1.0,1.0,1.0,1.0,120000.0,500.0,4000.0,10.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.875,0.004166666666666667,3.2,Low,ID_CVPNX4
3.0,38.0,1.0,1.0,1.0,1.0,2.0,300.0,1800.0,3600.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,8.0,3.0,2.0,1.0,3.0,3.0,0.5,6.0,9.5,Low,ID_26ASF3
3.0,32.0,2.0,1.0,1.0,1.0,1.0,50.0,3000.0,6000.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.5,1.2857142857142858,16.0,Low,ID_YL65PX
1.0,64.0,1.0,1.0,1.0,0.0,1.0,500.0,300.0,500.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,4.0,0.4,0.6,32.0,Low,ID_O98IBO
1.0,35.0,2.0,1.0,1.0,1.0,1.0,6000.0,500.0,3000.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,2.0,4.0,0.8333333333333334,0.08333333333333333,17.5,Medium,ID_9PVMTM
3.0,39.0,2.0,2.0,1.0,1.0,2.0,20.0,240.0,600.0,13.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,0.6,12.0,3.0,Low,ID_XGF73N
0.0,32.0,1.0,2.0,1.0,1.0,2.0,1600.0,1200.0,2800.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,5.0,3.0,2.0,1.0,3.0,3.0,0.5714285714285714,0.75,16.0,Low,ID_325CAM
2.0,40.0,2.0,2.0,1.0,2.0,2.0,20000.0,6000.0,11000.0,11.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,4.0,2.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,3.0,0.45454545454545453,0.3,3.6363636363636362,Low,ID_UA9GYD
2.0,24.0,2.0,2.0,3.0,1.0,2.0,750000.0,7200000.0,9000000.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.2,9.6,24.0,Medium,ID_I8E8QK
2.0,44.0,0.0,1.0,1.0,1.0,2.0,120000.0,180000.0,400000.0,10.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.55,1.5,4.4,Low,ID_0MDX1Z
3.0,26.0,2.0,1.0,1.0,2.0,2.0,30.0,276.0,360.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,4.0,3.0,2.0,1.0,3.0,3.0,0.23333333333333334,9.2,13.0,Low,ID_I1COXP
3.0,35.0,2.0,2.0,1.0,1.0,1.0,60.0,480.0,240.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,-1.0,8.0,8.2,Low,ID_JE2OTB
3.0,32.0,1.0,2.0,0.0,2.0,2.0,35.0,1080.0,3600.0,9.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.7,30.857142857142858,3.5555555555555554,Medium,ID_D0LKD9
0.0,58.0,2.0,2.0,1.0,2.0,2.0,400.0,200.0,5000.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,6.0,3.0,2.0,1.0,3.0,3.0,0.96,0.5,58.0,Low,ID_KJW6NY
2.0,36.0,1.0,2.0,1.0,0.0,2.0,150000.0,130000.0,200000.0,15.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,0.35,0.8666666666666667,2.4,Low,ID_L7L9BG
2.0,25.0,0.0,2.0,1.0,2.0,2.0,300000.0,165000.0,400000.0,19.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.5875,0.55,1.3157894736842106,Low,ID_O6RHD5
3.0,25.0,2.0,2.0,1.0,1.0,2.0,390.0,3000.0,6000.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.5,1.2857142857142858,12.5,Low,ID_6WU6HJ
2.0,44.0,0.0,2.0,1.0,1.0,1.0,360000.0,240000.0,360000.0,13.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.3333333333333333,0.6666666666666666,3.3846153846153846,Low,ID_DXX8TF
0.0,37.0,2.0,1.0,1.0,2.0,2.0,2000.0,400.0,1500.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,0.7333333333333333,0.2,6.166666666666667,Low,ID_QHE4QG
